1.2146159312098281,1.6650600364986112,6.326104297197653
57.06646193253586,85.05461190765863,374.8504097079728
27.59245809891401,6.94416264946236,78.42416008212896
7.312348125362822,18.914047610955855,69.59843861633557
82.20651776684143,57.23448551095866,331.4894217580453
76.50331573089937,22.63108101481962,228.91674861162826
45.255087008218375,49.57334676001584,238.85679205995334
32.815240372483935,29.548434214175188,156.6626370733973
20.924111964660185,29.924094016507386,132.11957548717768
10.777867403290786,65.45707581575583,225.17349014850194
16.142170709313508,23.80147345541177,105.57636262619006
52.84819933836252,99.29536990235631,405.9522460700395
88.24218306768215,28.971930409716464,266.43796193387226
7.979731469785312,0.12179392214802798,11.765067774182995
57.344270002025624,36.815466541634564,229.26388552160674
60.16996502185966,61.814644295763046,306.81425454094517
7.41508728761211,3.11927540745246,27.184466491203555
61.73959653036728,66.13234026265798,320.27718696530695
22.287758392061253,57.529611013104386,221.9957825920397
1.3304674837180563,84.13421601389737,261.37198854879733
25.637860511684817,44.611372385975045,195.4981687544725
52.91207388450555,35.47650918008952,213.22354177480761
78.68465640955729,68.33330827329553,362.1149677074517
18.626005836493988,55.61556121636123,196.71020565350966
19.245149033857544,11.444522545596747,64.95450643842794
19.292369940673204,16.231930036233287,93.25496960142483
37.70458248268421,57.97156787207345,253.98516726569054
32.113149143113695,32.38994027804196,161.29989895778573
24.289695207380323,1.1088242858045994,51.473760174041786
47.52311293464889,78.37375859317702,341.2435096942013
75.27107363146499,6.289046972316048,166.67572803582118
6.955046320845293,21.285973940463933,77.3956969327133
62.29322508894847,47.5985616101013,256.6514351487762
31.31650660728433,6.224651313433915,88.12758038002661
2.9946483207892616,42.61732665052522,146.10458058528494
50.212100051806,19.84530938285063,164.34912078682302
75.2680984129231,45.01402858986688,288.62848466031653
70.80543726911424,25.38091318308542,215.60871279824855
0.9924182510128721,99.36648402824589,304.63212979918586
12.2218780977576,83.38843061963885,274.38786458074446
88.71055978303313,22.73952100058324,256.18829446953634
8.781369495389491,73.84182677206076,244.16433443338985
0.2110618395253394,61.52435903094485,189.3598746387944
26.708389958812585,47.831333353171345,190.30895783451743
93.16651312186602,25.930516840866204,264.6589701778811
36.70167821615801,38.76840186035082,194.01757048662415
94.34830247743787,32.57343315708094,294.45589930117944
60.094190876221084,28.137766792906614,203.81151670967864
57.64797991485542,62.501114126778845,305.1629072695246
20.813067090498784,19.23046099503236,99.77968309198658
59.90942446596602,43.73842974512766,251.98954122844077
14.365038917071637,78.01794971143973,270.92857442089564
